run_id,date,report_id,status,duration_minutes,sla_met,rows_processed,failure_reason
RUN-RPT023-039,2026-04-29,RPT023,Succeeded,89.7,No,379420,none
RUN-RPT023-040,2026-04-30,RPT023,Failed,8.8,No,717414,credential expiry
RUN-RPT023-041,2026-05-01,RPT023,Succeeded,19.5,Yes,828267,none
RUN-RPT023-042,2026-05-02,RPT023,Succeeded,49.9,Yes,403656,none
RUN-RPT023-043,2026-05-03,RPT023,Succeeded,55.1,Yes,553354,none
RUN-RPT023-044,2026-05-04,RPT023,Succeeded,64.3,Yes,748987,none
RUN-RPT023-045,2026-05-05,RPT023,Failed,21.6,No,93309,gateway timeout
RUN-RPT023-046,2026-05-06,RPT023,Succeeded,25.9,Yes,743893,none
RUN-RPT023-047,2026-05-07,RPT023,Succeeded,65.1,Yes,530452,none
RUN-RPT023-048,2026-05-08,RPT023,Succeeded,17.2,Yes,176802,none
RUN-RPT023-049,2026-05-09,RPT023,Succeeded,21.8,Yes,273687,none
RUN-RPT023-050,2026-05-10,RPT023,Warning,43.6,Yes,486877,none
RUN-RPT023-051,2026-05-11,RPT023,Succeeded,45.4,Yes,473519,none
RUN-RPT023-052,2026-05-12,RPT023,Succeeded,37.2,Yes,626838,none
RUN-RPT023-053,2026-05-13,RPT023,Warning,33.5,Yes,581534,none
RUN-RPT023-054,2026-05-14,RPT023,Warning,63.7,Yes,807119,none
RUN-RPT023-055,2026-05-15,RPT023,Succeeded,67.7,Yes,299528,none
RUN-RPT023-056,2026-05-16,RPT023,Succeeded,24.9,Yes,229030,none
RUN-RPT023-057,2026-05-17,RPT023,Warning,38.2,Yes,182608,none
RUN-RPT023-058,2026-05-18,RPT023,Warning,80.1,No,446730,none
RUN-RPT023-059,2026-05-19,RPT023,Succeeded,69.7,Yes,738104,none
RUN-RPT024-000,2026-03-21,RPT024,Warning,43.2,Yes,478471,none
RUN-RPT024-001,2026-03-22,RPT024,Succeeded,26.2,Yes,51290,none
RUN-RPT024-002,2026-03-23,RPT024,Succeeded,42.5,Yes,934765,none
RUN-RPT024-003,2026-03-24,RPT024,Succeeded,47.2,Yes,376134,none
RUN-RPT024-004,2026-03-25,RPT024,Succeeded,11.6,Yes,599517,none
RUN-RPT024-005,2026-03-26,RPT024,Succeeded,27.3,Yes,124754,none
RUN-RPT024-006,2026-03-27,RPT024,Succeeded,77.2,No,554966,none
RUN-RPT024-007,2026-03-28,RPT024,Failed,42.6,No,311126,capacity queue
RUN-RPT024-008,2026-03-29,RPT024,Warning,21.7,Yes,159738,none
RUN-RPT024-009,2026-03-30,RPT024,Succeeded,83.6,No,543056,none
RUN-RPT024-010,2026-03-31,RPT024,Succeeded,68.3,Yes,221368,none
RUN-RPT024-011,2026-04-01,RPT024,Succeeded,38.8,Yes,608733,none
RUN-RPT024-012,2026-04-02,RPT024,Succeeded,87.1,No,526231,none
RUN-RPT024-013,2026-04-03,RPT024,Succeeded,78.4,No,625966,none
RUN-RPT024-014,2026-04-04,RPT024,Warning,9.9,Yes,830541,none
RUN-RPT024-015,2026-04-05,RPT024,Succeeded,51.5,Yes,265128,none
RUN-RPT024-016,2026-04-06,RPT024,Succeeded,38.7,Yes,434471,none
RUN-RPT024-017,2026-04-07,RPT024,Failed,20.3,No,702742,gateway timeout
RUN-RPT024-018,2026-04-08,RPT024,Warning,35.1,Yes,597018,none
RUN-RPT024-019,2026-04-09,RPT024,Succeeded,19.5,Yes,127854,none
RUN-RPT024-020,2026-04-10,RPT024,Succeeded,55.9,Yes,929029,none
RUN-RPT024-021,2026-04-11,RPT024,Succeeded,45.1,Yes,848550,none
RUN-RPT024-022,2026-04-12,RPT024,Warning,37.3,Yes,149462,none
RUN-RPT024-023,2026-04-13,RPT024,Succeeded,54.1,Yes,99145,none
RUN-RPT024-024,2026-04-14,RPT024,Warning,49.8,Yes,701263,none
RUN-RPT024-025,2026-04-15,RPT024,Failed,19.8,No,663008,capacity queue
RUN-RPT024-026,2026-04-16,RPT024,Warning,57.1,Yes,691780,none
RUN-RPT024-027,2026-04-17,RPT024,Warning,83.5,No,574767,none
RUN-RPT024-028,2026-04-18,RPT024,Succeeded,89.2,No,577309,none
RUN-RPT024-029,2026-04-19,RPT024,Warning,56.1,Yes,602217,none
RUN-RPT024-030,2026-04-20,RPT024,Succeeded,66.6,Yes,137234,none
RUN-RPT024-031,2026-04-21,RPT024,Succeeded,46.5,Yes,511925,none
RUN-RPT024-032,2026-04-22,RPT024,Warning,12.7,Yes,104777,none
RUN-RPT024-033,2026-04-23,RPT024,Succeeded,73.6,No,222483,none
RUN-RPT024-034,2026-04-24,RPT024,Succeeded,60.4,Yes,45437,none
RUN-RPT024-035,2026-04-25,RPT024,Warning,37.7,Yes,203684,none
RUN-RPT024-036,2026-04-26,RPT024,Succeeded,11.4,Yes,681215,none
RUN-RPT024-037,2026-04-27,RPT024,Succeeded,64.7,Yes,534358,none
RUN-RPT024-038,2026-04-28,RPT024,Warning,79.8,No,671998,none
RUN-RPT024-039,2026-04-29,RPT024,Succeeded,54.5,Yes,84176,none
RUN-RPT024-040,2026-04-30,RPT024,Succeeded,48.2,Yes,364213,none
RUN-RPT024-041,2026-05-01,RPT024,Succeeded,21.3,Yes,199320,none
RUN-RPT024-042,2026-05-02,RPT024,Succeeded,47.5,Yes,826299,none
RUN-RPT024-043,2026-05-03,RPT024,Succeeded,11.2,Yes,639447,none
RUN-RPT024-044,2026-05-04,RPT024,Succeeded,66.8,Yes,531071,none
RUN-RPT024-045,2026-05-05,RPT024,Succeeded,40.0,Yes,690015,none
RUN-RPT024-046,2026-05-06,RPT024,Succeeded,54.7,Yes,396543,none
RUN-RPT024-047,2026-05-07,RPT024,Succeeded,47.5,Yes,78220,none
RUN-RPT024-048,2026-05-08,RPT024,Succeeded,62.7,Yes,790219,none
RUN-RPT024-049,2026-05-09,RPT024,Succeeded,73.6,No,437203,none
RUN-RPT024-050,2026-05-10,RPT024,Succeeded,60.1,Yes,519262,none
RUN-RPT024-051,2026-05-11,RPT024,Succeeded,39.3,Yes,697816,none
RUN-RPT024-052,2026-05-12,RPT024,Failed,80.3,No,370512,capacity queue
RUN-RPT024-053,2026-05-13,RPT024,Succeeded,50.9,Yes,32272,none
RUN-RPT024-054,2026-05-14,RPT024,Warning,51.5,Yes,50871,none
RUN-RPT024-055,2026-05-15,RPT024,Succeeded,12.7,Yes,139183,none
RUN-RPT024-056,2026-05-16,RPT024,Succeeded,20.6,Yes,850149,none
RUN-RPT024-057,2026-05-17,RPT024,Succeeded,39.5,Yes,314487,none
RUN-RPT024-058,2026-05-18,RPT024,Succeeded,28.6,Yes,724037,none
RUN-RPT024-059,2026-05-19,RPT024,Succeeded,44.6,Yes,139143,none
RUN-RPT025-000,2026-03-21,RPT025,Succeeded,35.2,Yes,113037,none
RUN-RPT025-001,2026-03-22,RPT025,Succeeded,66.9,Yes,360754,none
RUN-RPT025-002,2026-03-23,RPT025,Warning,81.9,No,192463,none
RUN-RPT025-003,2026-03-24,RPT025,Warning,78.4,No,75208,none
RUN-RPT025-004,2026-03-25,RPT025,Warning,26.0,Yes,797344,none
RUN-RPT025-005,2026-03-26,RPT025,Warning,74.2,No,896580,none
RUN-RPT025-006,2026-03-27,RPT025,Warning,28.1,Yes,117080,none
RUN-RPT025-007,2026-03-28,RPT025,Succeeded,86.7,No,217545,none
RUN-RPT025-008,2026-03-29,RPT025,Succeeded,13.6,Yes,742668,none
RUN-RPT025-009,2026-03-30,RPT025,Succeeded,60.4,Yes,349806,none
RUN-RPT025-010,2026-03-31,RPT025,Succeeded,72.2,No,368695,none
RUN-RPT025-011,2026-04-01,RPT025,Succeeded,60.5,Yes,48242,none
RUN-RPT025-012,2026-04-02,RPT025,Succeeded,60.0,Yes,23955,none
RUN-RPT025-013,2026-04-03,RPT025,Succeeded,73.9,No,451134,none
RUN-RPT025-014,2026-04-04,RPT025,Succeeded,77.4,No,686663,none
RUN-RPT025-015,2026-04-05,RPT025,Succeeded,77.8,No,400522,none
RUN-RPT025-016,2026-04-06,RPT025,Warning,15.6,Yes,268222,none
RUN-RPT025-017,2026-04-07,RPT025,Succeeded,30.9,Yes,701839,none
RUN-RPT025-018,2026-04-08,RPT025,Succeeded,21.1,Yes,863452,none
RUN-RPT025-019,2026-04-09,RPT025,Warning,53.9,Yes,520201,none
RUN-RPT025-020,2026-04-10,RPT025,Warning,12.7,Yes,360395,none
RUN-RPT025-021,2026-04-11,RPT025,Succeeded,9.9,Yes,627347,none
RUN-RPT025-022,2026-04-12,RPT025,Warning,24.8,Yes,479688,none
RUN-RPT025-023,2026-04-13,RPT025,Succeeded,15.1,Yes,626149,none
RUN-RPT025-024,2026-04-14,RPT025,Warning,49.0,Yes,371507,none
RUN-RPT025-025,2026-04-15,RPT025,Warning,19.2,Yes,923700,none
RUN-RPT025-026,2026-04-16,RPT025,Warning,88.9,No,745814,none
RUN-RPT025-027,2026-04-17,RPT025,Succeeded,74.9,No,430892,none
RUN-RPT025-028,2026-04-18,RPT025,Warning,35.5,Yes,566026,none
RUN-RPT025-029,2026-04-19,RPT025,Succeeded,87.2,No,438525,none
RUN-RPT025-030,2026-04-20,RPT025,Succeeded,56.2,Yes,121424,none
RUN-RPT025-031,2026-04-21,RPT025,Succeeded,17.2,Yes,116163,none
RUN-RPT025-032,2026-04-22,RPT025,Succeeded,22.1,Yes,139644,none
RUN-RPT025-033,2026-04-23,RPT025,Succeeded,69.0,Yes,399955,none
RUN-RPT025-034,2026-04-24,RPT025,Warning,92.1,No,245366,none
RUN-RPT025-035,2026-04-25,RPT025,Succeeded,66.5,Yes,483220,none
RUN-RPT025-036,2026-04-26,RPT025,Succeeded,72.5,No,114896,none
RUN-RPT025-037,2026-04-27,RPT025,Warning,88.2,No,439828,none
RUN-RPT025-038,2026-04-28,RPT025,Succeeded,35.0,Yes,704454,none
RUN-RPT025-039,2026-04-29,RPT025,Succeeded,38.6,Yes,219385,none
RUN-RPT025-040,2026-04-30,RPT025,Succeeded,85.7,No,534864,none
RUN-RPT025-041,2026-05-01,RPT025,Warning,86.9,No,48332,none
RUN-RPT025-042,2026-05-02,RPT025,Succeeded,25.9,Yes,136861,none
RUN-RPT025-043,2026-05-03,RPT025,Succeeded,18.9,Yes,576112,none
RUN-RPT025-044,2026-05-04,RPT025,Succeeded,15.9,Yes,495182,none
RUN-RPT025-045,2026-05-05,RPT025,Succeeded,89.6,No,510965,none
RUN-RPT025-046,2026-05-06,RPT025,Warning,39.1,Yes,290135,none
RUN-RPT025-047,2026-05-07,RPT025,Failed,13.5,No,84925,none
RUN-RPT025-048,2026-05-08,RPT025,Succeeded,64.5,Yes,322893,none
RUN-RPT025-049,2026-05-09,RPT025,Succeeded,76.0,No,762077,none
RUN-RPT025-050,2026-05-10,RPT025,Succeeded,46.1,Yes,911177,none
RUN-RPT025-051,2026-05-11,RPT025,Succeeded,18.7,Yes,233771,none
RUN-RPT025-052,2026-05-12,RPT025,Succeeded,67.9,Yes,710891,none
RUN-RPT025-053,2026-05-13,RPT025,Succeeded,81.3,No,283791,none
RUN-RPT025-054,2026-05-14,RPT025,Succeeded,49.2,Yes,708883,none
RUN-RPT025-055,2026-05-15,RPT025,Succeeded,46.0,Yes,807466,none
RUN-RPT025-056,2026-05-16,RPT025,Succeeded,19.0,Yes,693514,none
RUN-RPT025-057,2026-05-17,RPT025,Succeeded,94.4,No,150430,none
RUN-RPT025-058,2026-05-18,RPT025,Warning,77.3,No,554046,none
RUN-RPT025-059,2026-05-19,RPT025,Succeeded,12.8,Yes,120546,none
RUN-RPT026-000,2026-03-21,RPT026,Succeeded,37.4,Yes,267630,none
RUN-RPT026-001,2026-03-22,RPT026,Warning,68.0,Yes,352078,none
RUN-RPT026-002,2026-03-23,RPT026,Warning,81.6,No,318547,none
RUN-RPT026-003,2026-03-24,RPT026,Succeeded,36.3,Yes,121336,none
RUN-RPT026-004,2026-03-25,RPT026,Succeeded,73.4,No,626685,none
RUN-RPT026-005,2026-03-26,RPT026,Succeeded,8.8,Yes,834975,none
RUN-RPT026-006,2026-03-27,RPT026,Succeeded,79.5,No,118797,none
RUN-RPT026-007,2026-03-28,RPT026,Succeeded,26.5,Yes,252635,none
RUN-RPT026-008,2026-03-29,RPT026,Warning,33.3,Yes,796913,none
RUN-RPT026-009,2026-03-30,RPT026,Succeeded,29.1,Yes,811682,none
RUN-RPT026-010,2026-03-31,RPT026,Succeeded,90.3,No,688013,none
RUN-RPT026-011,2026-04-01,RPT026,Succeeded,45.3,Yes,492867,none
RUN-RPT026-012,2026-04-02,RPT026,Succeeded,12.7,Yes,32355,none
RUN-RPT026-013,2026-04-03,RPT026,Succeeded,68.5,Yes,682795,none
RUN-RPT026-014,2026-04-04,RPT026,Succeeded,32.2,Yes,530180,none
RUN-RPT026-015,2026-04-05,RPT026,Succeeded,51.4,Yes,298457,none
RUN-RPT026-016,2026-04-06,RPT026,Warning,40.3,Yes,278685,none
RUN-RPT026-017,2026-04-07,RPT026,Succeeded,60.5,Yes,116334,none
RUN-RPT026-018,2026-04-08,RPT026,Succeeded,51.7,Yes,181826,none
RUN-RPT026-019,2026-04-09,RPT026,Succeeded,39.6,Yes,98219,none
RUN-RPT026-020,2026-04-10,RPT026,Warning,81.2,No,853734,none
RUN-RPT026-021,2026-04-11,RPT026,Succeeded,12.2,Yes,851788,none
RUN-RPT026-022,2026-04-12,RPT026,Succeeded,49.2,Yes,801951,none
RUN-RPT026-023,2026-04-13,RPT026,Warning,36.5,Yes,602066,none
RUN-RPT026-024,2026-04-14,RPT026,Succeeded,46.9,Yes,791588,none
RUN-RPT026-025,2026-04-15,RPT026,Succeeded,22.7,Yes,361461,none
RUN-RPT026-026,2026-04-16,RPT026,Succeeded,65.2,Yes,52088,none
RUN-RPT026-027,2026-04-17,RPT026,Succeeded,50.0,Yes,544584,none
RUN-RPT026-028,2026-04-18,RPT026,Failed,31.2,No,783378,gateway timeout
RUN-RPT026-029,2026-04-19,RPT026,Warning,52.0,Yes,233471,none
RUN-RPT026-030,2026-04-20,RPT026,Succeeded,60.8,Yes,320010,none
RUN-RPT026-031,2026-04-21,RPT026,Failed,89.8,No,117456,source delay
RUN-RPT026-032,2026-04-22,RPT026,Succeeded,83.0,No,869965,none
RUN-RPT026-033,2026-04-23,RPT026,Warning,71.0,Yes,204124,none
RUN-RPT026-034,2026-04-24,RPT026,Succeeded,52.6,Yes,553321,none
RUN-RPT026-035,2026-04-25,RPT026,Succeeded,94.7,No,430879,none
RUN-RPT026-036,2026-04-26,RPT026,Succeeded,25.5,Yes,175383,none
RUN-RPT026-037,2026-04-27,RPT026,Warning,79.5,No,628866,none
RUN-RPT026-038,2026-04-28,RPT026,Succeeded,20.1,Yes,834323,none
RUN-RPT026-039,2026-04-29,RPT026,Succeeded,21.9,Yes,103260,none
RUN-RPT026-040,2026-04-30,RPT026,Warning,41.9,Yes,161658,none
RUN-RPT026-041,2026-05-01,RPT026,Succeeded,79.7,No,562319,none
RUN-RPT026-042,2026-05-02,RPT026,Warning,90.0,No,147275,none
RUN-RPT026-043,2026-05-03,RPT026,Succeeded,67.9,Yes,291893,none
RUN-RPT026-044,2026-05-04,RPT026,Succeeded,32.3,Yes,538937,none
RUN-RPT026-045,2026-05-05,RPT026,Succeeded,51.0,Yes,229340,none
RUN-RPT026-046,2026-05-06,RPT026,Warning,50.8,Yes,922834,none
RUN-RPT026-047,2026-05-07,RPT026,Succeeded,87.0,No,727082,none
RUN-RPT026-048,2026-05-08,RPT026,Succeeded,70.9,Yes,656794,none
RUN-RPT026-049,2026-05-09,RPT026,Succeeded,11.0,Yes,522520,none
RUN-RPT026-050,2026-05-10,RPT026,Warning,40.2,Yes,86687,none
RUN-RPT026-051,2026-05-11,RPT026,Succeeded,61.6,Yes,377010,none
RUN-RPT026-052,2026-05-12,RPT026,Failed,82.8,No,363281,capacity queue
RUN-RPT026-053,2026-05-13,RPT026,Succeeded,91.5,No,255214,none
RUN-RPT026-054,2026-05-14,RPT026,Succeeded,86.6,No,923461,none
RUN-RPT026-055,2026-05-15,RPT026,Warning,39.7,Yes,536384,none
RUN-RPT026-056,2026-05-16,RPT026,Succeeded,92.2,No,432587,none
RUN-RPT026-057,2026-05-17,RPT026,Warning,76.2,No,239098,none
RUN-RPT026-058,2026-05-18,RPT026,Succeeded,38.3,Yes,251336,none
RUN-RPT026-059,2026-05-19,RPT026,Warning,62.5,Yes,732096,none
RUN-RPT027-000,2026-03-21,RPT027,Succeeded,14.2,Yes,107199,none
RUN-RPT027-001,2026-03-22,RPT027,Succeeded,17.0,Yes,269007,none
RUN-RPT027-002,2026-03-23,RPT027,Succeeded,12.4,Yes,516518,none
RUN-RPT027-003,2026-03-24,RPT027,Succeeded,40.4,Yes,204772,none
RUN-RPT027-004,2026-03-25,RPT027,Succeeded,43.2,Yes,568786,none
RUN-RPT027-005,2026-03-26,RPT027,Succeeded,78.7,No,196814,none
RUN-RPT027-006,2026-03-27,RPT027,Succeeded,79.6,No,208169,none
RUN-RPT027-007,2026-03-28,RPT027,Succeeded,22.8,Yes,602807,none
RUN-RPT027-008,2026-03-29,RPT027,Succeeded,29.7,Yes,947546,none
RUN-RPT027-009,2026-03-30,RPT027,Succeeded,78.1,No,823448,none
RUN-RPT027-010,2026-03-31,RPT027,Succeeded,70.6,Yes,235264,none
RUN-RPT027-011,2026-04-01,RPT027,Succeeded,80.5,No,521356,none
RUN-RPT027-012,2026-04-02,RPT027,Failed,53.8,No,388418,capacity queue
RUN-RPT027-013,2026-04-03,RPT027,Succeeded,91.4,No,521028,none
RUN-RPT027-014,2026-04-04,RPT027,Succeeded,18.8,Yes,462859,none
RUN-RPT027-015,2026-04-05,RPT027,Succeeded,72.4,No,165386,none
RUN-RPT027-016,2026-04-06,RPT027,Succeeded,12.7,Yes,665255,none
RUN-RPT027-017,2026-04-07,RPT027,Warning,59.9,Yes,88890,none
RUN-RPT027-018,2026-04-08,RPT027,Succeeded,62.3,Yes,488956,none
RUN-RPT027-019,2026-04-09,RPT027,Succeeded,34.2,Yes,584558,none
RUN-RPT027-020,2026-04-10,RPT027,Failed,46.7,No,309825,none
RUN-RPT027-021,2026-04-11,RPT027,Succeeded,72.4,No,588141,none
RUN-RPT027-022,2026-04-12,RPT027,Failed,27.4,No,237011,schema drift
RUN-RPT027-023,2026-04-13,RPT027,Failed,29.8,No,297532,schema drift
RUN-RPT027-024,2026-04-14,RPT027,Succeeded,81.3,No,341576,none
RUN-RPT027-025,2026-04-15,RPT027,Failed,82.5,No,943192,source delay
RUN-RPT027-026,2026-04-16,RPT027,Failed,87.5,No,391373,credential expiry
RUN-RPT027-027,2026-04-17,RPT027,Succeeded,52.2,Yes,913542,none
RUN-RPT027-028,2026-04-18,RPT027,Succeeded,31.0,Yes,717542,none
RUN-RPT027-029,2026-04-19,RPT027,Failed,52.5,No,718186,capacity queue
RUN-RPT027-030,2026-04-20,RPT027,Succeeded,57.1,Yes,560611,none
RUN-RPT027-031,2026-04-21,RPT027,Succeeded,13.0,Yes,782579,none
RUN-RPT027-032,2026-04-22,RPT027,Warning,32.4,Yes,638294,none
RUN-RPT027-033,2026-04-23,RPT027,Succeeded,74.4,No,558483,none
RUN-RPT027-034,2026-04-24,RPT027,Warning,38.8,Yes,91558,none
RUN-RPT027-035,2026-04-25,RPT027,Succeeded,45.1,Yes,123187,none
RUN-RPT027-036,2026-04-26,RPT027,Succeeded,81.9,No,244874,none
RUN-RPT027-037,2026-04-27,RPT027,Succeeded,46.8,Yes,417848,none
RUN-RPT027-038,2026-04-28,RPT027,Warning,67.3,Yes,81809,none
RUN-RPT027-039,2026-04-29,RPT027,Warning,65.6,Yes,241519,none
RUN-RPT027-040,2026-04-30,RPT027,Succeeded,28.3,Yes,618908,none
RUN-RPT027-041,2026-05-01,RPT027,Warning,14.0,Yes,748817,none
RUN-RPT027-042,2026-05-02,RPT027,Failed,17.1,No,636956,credential expiry
RUN-RPT027-043,2026-05-03,RPT027,Succeeded,27.2,Yes,531880,none
RUN-RPT027-044,2026-05-04,RPT027,Succeeded,17.9,Yes,286051,none
RUN-RPT027-045,2026-05-05,RPT027,Warning,28.0,Yes,671020,none
RUN-RPT027-046,2026-05-06,RPT027,Failed,48.6,No,829552,gateway timeout
RUN-RPT027-047,2026-05-07,RPT027,Succeeded,62.9,Yes,46816,none
RUN-RPT027-048,2026-05-08,RPT027,Succeeded,78.5,No,939823,none
RUN-RPT027-049,2026-05-09,RPT027,Failed,9.3,No,407093,capacity queue
RUN-RPT027-050,2026-05-10,RPT027,Failed,49.5,No,863625,source delay
RUN-RPT027-051,2026-05-11,RPT027,Warning,80.0,No,744424,none
RUN-RPT027-052,2026-05-12,RPT027,Succeeded,34.0,Yes,519409,none
RUN-RPT027-053,2026-05-13,RPT027,Succeeded,39.3,Yes,81564,none
RUN-RPT027-054,2026-05-14,RPT027,Succeeded,90.2,No,621490,none
RUN-RPT027-055,2026-05-15,RPT027,Succeeded,10.1,Yes,421271,none
RUN-RPT027-056,2026-05-16,RPT027,Succeeded,89.8,No,153670,none
RUN-RPT027-057,2026-05-17,RPT027,Failed,47.2,No,184625,none
RUN-RPT027-058,2026-05-18,RPT027,Warning,62.1,Yes,593388,none
RUN-RPT027-059,2026-05-19,RPT027,Succeeded,92.4,No,906255,none
RUN-RPT028-000,2026-03-21,RPT028,Succeeded,68.5,Yes,29716,none
RUN-RPT028-001,2026-03-22,RPT028,Warning,54.7,Yes,583818,none
RUN-RPT028-002,2026-03-23,RPT028,Succeeded,89.6,No,309167,none
RUN-RPT028-003,2026-03-24,RPT028,Warning,36.4,Yes,798263,none
RUN-RPT028-004,2026-03-25,RPT028,Succeeded,54.9,Yes,882416,none
RUN-RPT028-005,2026-03-26,RPT028,Succeeded,30.9,Yes,53249,none
RUN-RPT028-006,2026-03-27,RPT028,Succeeded,30.6,Yes,107045,none
RUN-RPT028-007,2026-03-28,RPT028,Succeeded,88.1,No,458220,none
RUN-RPT028-008,2026-03-29,RPT028,Succeeded,93.9,No,609372,none
RUN-RPT028-009,2026-03-30,RPT028,Warning,12.2,Yes,695368,none
RUN-RPT028-010,2026-03-31,RPT028,Succeeded,35.5,Yes,55156,none
RUN-RPT028-011,2026-04-01,RPT028,Succeeded,10.1,Yes,945217,none
RUN-RPT028-012,2026-04-02,RPT028,Succeeded,62.6,Yes,933539,none
RUN-RPT028-013,2026-04-03,RPT028,Failed,72.2,No,583019,source delay
RUN-RPT028-014,2026-04-04,RPT028,Succeeded,49.7,Yes,901848,none
RUN-RPT028-015,2026-04-05,RPT028,Warning,76.3,No,394806,none
RUN-RPT028-016,2026-04-06,RPT028,Succeeded,30.4,Yes,32209,none
RUN-RPT028-017,2026-04-07,RPT028,Succeeded,33.6,Yes,325116,none
RUN-RPT028-018,2026-04-08,RPT028,Succeeded,30.2,Yes,282156,none
RUN-RPT028-019,2026-04-09,RPT028,Succeeded,41.5,Yes,328054,none
RUN-RPT028-020,2026-04-10,RPT028,Warning,54.6,Yes,386057,none
RUN-RPT028-021,2026-04-11,RPT028,Succeeded,43.3,Yes,596391,none
RUN-RPT028-022,2026-04-12,RPT028,Succeeded,20.4,Yes,433566,none
RUN-RPT028-023,2026-04-13,RPT028,Warning,35.5,Yes,81458,none
RUN-RPT028-024,2026-04-14,RPT028,Succeeded,24.7,Yes,748522,none
RUN-RPT028-025,2026-04-15,RPT028,Succeeded,36.8,Yes,111508,none
RUN-RPT028-026,2026-04-16,RPT028,Succeeded,17.8,Yes,849122,none
RUN-RPT028-027,2026-04-17,RPT028,Succeeded,38.7,Yes,80786,none
RUN-RPT028-028,2026-04-18,RPT028,Succeeded,18.2,Yes,648888,none
RUN-RPT028-029,2026-04-19,RPT028,Failed,28.9,No,372626,source delay
RUN-RPT028-030,2026-04-20,RPT028,Succeeded,80.9,No,831571,none
RUN-RPT028-031,2026-04-21,RPT028,Warning,14.2,Yes,734977,none
RUN-RPT028-032,2026-04-22,RPT028,Warning,90.6,No,916374,none
RUN-RPT028-033,2026-04-23,RPT028,Warning,70.8,Yes,938748,none
RUN-RPT028-034,2026-04-24,RPT028,Succeeded,75.0,No,674244,none
RUN-RPT028-035,2026-04-25,RPT028,Failed,91.7,No,257808,gateway timeout
RUN-RPT028-036,2026-04-26,RPT028,Warning,18.6,Yes,439528,none
RUN-RPT028-037,2026-04-27,RPT028,Succeeded,22.1,Yes,412005,none
RUN-RPT028-038,2026-04-28,RPT028,Succeeded,52.4,Yes,309570,none
RUN-RPT028-039,2026-04-29,RPT028,Succeeded,44.5,Yes,816050,none
RUN-RPT028-040,2026-04-30,RPT028,Succeeded,51.9,Yes,281502,none
RUN-RPT028-041,2026-05-01,RPT028,Succeeded,15.3,Yes,212217,none
RUN-RPT028-042,2026-05-02,RPT028,Succeeded,75.2,No,915765,none
RUN-RPT028-043,2026-05-03,RPT028,Warning,29.1,Yes,681449,none
RUN-RPT028-044,2026-05-04,RPT028,Succeeded,89.9,No,822702,none
RUN-RPT028-045,2026-05-05,RPT028,Succeeded,70.0,Yes,837085,none
RUN-RPT028-046,2026-05-06,RPT028,Succeeded,73.1,No,620611,none
RUN-RPT028-047,2026-05-07,RPT028,Succeeded,82.8,No,574031,none
RUN-RPT028-048,2026-05-08,RPT028,Succeeded,58.0,Yes,38987,none
RUN-RPT028-049,2026-05-09,RPT028,Succeeded,58.0,Yes,421165,none
RUN-RPT028-050,2026-05-10,RPT028,Succeeded,74.2,No,442859,none
RUN-RPT028-051,2026-05-11,RPT028,Succeeded,92.4,No,693661,none
RUN-RPT028-052,2026-05-12,RPT028,Warning,56.8,Yes,605359,none
RUN-RPT028-053,2026-05-13,RPT028,Failed,91.3,No,806470,gateway timeout
RUN-RPT028-054,2026-05-14,RPT028,Warning,65.9,Yes,456369,none
RUN-RPT028-055,2026-05-15,RPT028,Warning,82.3,No,233773,none
RUN-RPT028-056,2026-05-16,RPT028,Succeeded,11.9,Yes,305504,none
RUN-RPT028-057,2026-05-17,RPT028,Succeeded,38.5,Yes,914535,none
RUN-RPT028-058,2026-05-18,RPT028,Succeeded,18.7,Yes,905808,none
RUN-RPT028-059,2026-05-19,RPT028,Warning,46.8,Yes,474358,none
RUN-RPT029-000,2026-03-21,RPT029,Warning,45.6,Yes,808153,none
RUN-RPT029-001,2026-03-22,RPT029,Failed,61.1,No,634906,source delay
RUN-RPT029-002,2026-03-23,RPT029,Succeeded,85.8,No,417033,none
RUN-RPT029-003,2026-03-24,RPT029,Succeeded,19.0,Yes,136723,none
RUN-RPT029-004,2026-03-25,RPT029,Warning,83.2,No,904530,none
RUN-RPT029-005,2026-03-26,RPT029,Succeeded,9.3,Yes,458884,none
RUN-RPT029-006,2026-03-27,RPT029,Succeeded,46.9,Yes,45428,none
RUN-RPT029-007,2026-03-28,RPT029,Warning,81.6,No,787297,none
RUN-RPT029-008,2026-03-29,RPT029,Warning,77.3,No,526493,none
RUN-RPT029-009,2026-03-30,RPT029,Failed,34.4,No,308951,schema drift
RUN-RPT029-010,2026-03-31,RPT029,Succeeded,49.9,Yes,302889,none
RUN-RPT029-011,2026-04-01,RPT029,Failed,78.0,No,904959,schema drift
RUN-RPT029-012,2026-04-02,RPT029,Succeeded,12.8,Yes,804293,none
RUN-RPT029-013,2026-04-03,RPT029,Failed,15.4,No,404429,credential expiry
RUN-RPT029-014,2026-04-04,RPT029,Succeeded,32.5,Yes,498552,none
RUN-RPT029-015,2026-04-05,RPT029,Warning,19.5,Yes,678529,none
RUN-RPT029-016,2026-04-06,RPT029,Succeeded,30.5,Yes,800569,none
RUN-RPT029-017,2026-04-07,RPT029,Succeeded,39.1,Yes,761984,none
RUN-RPT029-018,2026-04-08,RPT029,Warning,49.2,Yes,238747,none
